marker_id,corpus,split,wearer,meeting_id,preceding_turns,wearer_next_utterance,wearer_profile_terms,label,notes,annotator,saved_at
icsi/Train/000381/17430,icsi,Train,mn017,Bdb001,"Speaker 3: I I don't know enough about what we're gonna do with the data. But I thought it would be good to get something that we can that other people can use or adopt for their own kinds of encoding. And just, I mean we have to use some we have to make some decision about what to do. And especially for the prosody work, what
Speaker 2: Yeah.
Speaker 3: what it ends up being is you get features from the signal, and of course those change every time your alignments change. So you re - run a recognizer, you want to recompute your features, um, and then keep the database up to date. Or you change a word, or you change a
Speaker 2: Right.
Speaker 3: utterance boundary segment, which is gonna happen a lot. And so I wanted something where all of this can be done in a elegant way and that if somebody wants to try something or compute something else, that it can be done flexibly. Um, it doesn't have to be pretty, it just has to be, you know, easy to use, and",(wearer's next turn has no words -- a non-lexical vocalisation such as a laugh or breath),"laughter(7), fair number(3), switchboard(3), visual contact(3), breathing(3), downsampling(3), jane(2), overlaps(2), transcripts(2), andreas(2), chairs(2), minute(2), nodding(2), overlap(2), ibm(2), models(2), more work(2), sri recognizer(2), language model(2), sri(2)",0,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Test/000104/40546,icsi,Test,me003,Bed004,"Speaker 4: Yeah, right, and then it would have values, uh,"" Tour"","" Business"", or uh"" Hurried"".
User: Right.
Speaker 4: But then but i it still some knowledge design to do, about i how do you wanna break this up, what really matters.
User: Right.
Speaker 4: I mean, it's fine. You know, we have to it's it's iterative. We're gonna have to work with it some.",the probabilities of,"door(6), tourist(6), tango(5), admission fee(5), discourse(5), smartkom(4), bhaskara(4), mode(4), nice walls(4), powder - tower(3), javabayes(3), lines(3), middle(3), presentation(3), probabilities(3), suggestions(3), vista(3), walls(3), belief(2), nets(2)",1,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000037/30915,icsi,Val,fe008,Btr001,"User: Yeah.
Speaker 5: Yeah, I I don't remember the words exactly. It's a shame. There was one that was a whole sentence was broken up in the middle, and there was a little like millisecond of break in the middle. And if you connected it all together, it completely changed what was right before it and what was right after it. It was written as something else, and then it became a word together from what was before and after and then with this little tiny millisecond pause. So I guess I don't know. I mean, I guess when we talk in between different segments of the word maybe, there's pauses somehow, I guess or the you can
Speaker 4: Hmm.
Speaker 3: We stop voicing sometimes.
Speaker 5: Yeah, or something like that.",There are some times when there have been words that they just pause right in the middle of. You're,"overlaps(36), transcriber(24), overlap(24), transcribers(23), interface(21), script(21), reference(21), backchannels(17), convention(16), transcription(16), respect(16), ibm(16), speakers(14), transcripts(14), thilo(14), context(13), microphone(13), conventions(13), speaker(13), addition(12)",0,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000239/64784,icsi,Val,me013,Buw001,"Speaker 3: OK, good.
Speaker 4: That's that's
Speaker 3: Yeah.
Speaker 4: Right.
User: the soonest we can do it, we need to get up some kind of system","can go back later, even if it's a poor system in some ways, and, uh and ask the questions that they actually want to know. If you know, if uh, as soon as we can get that going at any kind of level, then I think we'll have a much better handle on what kind of questions people want to ask than in any anything we do before that. But obviously we have to","ibm(4), wireless lapel(3), mari(3), channels(2), design(2), hour(2), jane(2), range(2), statement(2), transcription(2), two microphones(2), equipment(2), level(2), mike picheny(2), about five o' clock(1), action items(1), afternoon(1), alignments(1), annoyance(1), answer(1)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000245/93480,icsi,Train,me018,Bmr011,"Speaker 6: OK.
Speaker 1: Uh, So, Transcript three zero three one dash three zero five zero. O three six eight zero four nine six zero one seven zero five zero two nine three four six two seven two O four six four O eight four one five two eight one nine O nine three seven seven six two zero one O nine three seven six O O two eight four two five four nine five six seven seven eight nine zero.
Speaker 5: Transcript three zero seven one three zero nine zero. zero zero four two one seven three three seven four three two five five six three nine eight two six six seven O seven four O eight O one O zero five one four zero six two three nine six four five zero seven nine seven one seven six one seven one eight five O three eight seven two nine seven zero four two nine nine O nine nine zero nine three.
User: Transcript three one one one dash three one three zero. two eight seven eight zero two four three O four O eight O six three one six eight eight four seven six eight five nine eight nine O zero one zero six six five three three four nine six four O O eight five nine zero six eight nine seven nine eight eight O four nine O zero three one six zero two eight one.
Speaker 7: Transcript three one five one dash three one seven zero. four four nine nine five five zero six zero six seven eight O O seven seven O three nine four zero four seven zero six one six eight two four two nine, three nine nine four five O seven two six zero eight four nine five six seven seven O one O eight zero one two O one eight four two six four zero one nine.",(wearer's next turn has no words -- a non-lexical vocalisation such as a laugh or breath),"net(10), aurora(8), timit(8), slash - scratch(7), backchannel(6), language(5), machine(5), labels(4), new disk(4), silence(4), bug(4), region(4), phone(3), aurora stuff(3), carmen(3), finnish(3), mustard(3), nutmeg(3), slash - x(3), space(3)",0,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Test/000038/135489,icsi,Test,fe008,Btr002,"Speaker 4: Oh, alright.
Speaker 1: So we have to
Speaker 5: The time we start digits? OK.
Speaker 2: Hmm.
User: Yeah. OK. So, who wants to start? Well, I guess I'll start. OK. Transc - And the time is OK. Um, transcript L four four two. Five, two three four, nine nine, three eight eight, one. One six five, two six, seven eight five seven. Eight four nine, four O two, eight six seven. Six three, three three, three six, three seven, two six. Six one eight, nine four eight, seven eight three zero. One eight, one two, three two, seven one, eight five. Five two seven, five one, three nine four two.","OK, I wanted to make one comment and that is, some of these are like two digits and just be sure you say both digits separately. So, one eight instead of eighteen. OK.","overlaps(37), overlap(26), interface(25), transcriber(24), transcribers(24), script(21), reference(21), ibm(19), backchannels(18), context(17), respect(17), convention(16), transcription(16), speakers(15), thilo(15), conventions(14), transcripts(14), microphone(13), speaker(13), addition(12)",,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000192/52628,icsi,Train,me013,Bmr005,"User: Yeah, good enough for government work, as they say.
Speaker 4: They they
Speaker 3: Di - dif different different bandwidth.
Speaker 7: They d OK.
Speaker 1: I was doing pretty short, you know, tenth of a second, sorts of numbers.","Uh,","ibm(6), list(5), queries(5), mari(4), questions(4), action items(3), dan(3), range(3), wireless lapel(3), level(3), uw(3), data collection(3), five hours(3), summary(3), what kind(3), channels(2), cost(2), design(2), hour(2), jane(2)",0,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000404/29048,icsi,Train,mn052,Bro025,"User: Yeah, yeah.
Speaker 2: And, um, relying on having fifteen frames at the front or something is is pretty I mean, you might, you might not.
User: Mmm.
Speaker 4: Mm - hmm.
Speaker 2: So, um. Um, it'd certainly be more robust to different kinds of input if you had at least some updates. Um.",Cure the VAD?,"wiener(43), vad(21), wiener filtering(20), wiener filter(19), baseline(18), ti - digits(18), improvement(16), snr(14), italian(12), lda(12), filter(12), speechdat - car(10), spectral subtraction(8), speechdat(8), carlos(7), noise estimate(7), clean speech(6), log(6), only thing(6), log energy(6)",1,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Test/000038/29100,icsi,Test,fe008,Btr002,"User: Yes.
Speaker 2: In the some of the earlier meetings I guess, there was a lot of spikes, or what I called spikes.
User: Yes.
Speaker 2: I was wondering what that is. I don't even know if it's relevant or useful to know, but I'm just curious.
User: One source was, there was a problem with a connection where the microphone went int went into a box I was trying trying to think of this as prior to yes, it was prior to the wireless. There was a particular connection which wasn't wireless,","which was, um, mechanically bad in some some sense, and if it got touched, it would s it would send an impulse,","overlaps(37), overlap(26), interface(25), transcriber(24), transcribers(24), script(21), reference(21), ibm(19), backchannels(18), context(17), respect(17), convention(16), transcription(16), speakers(15), thilo(15), conventions(14), transcripts(14), microphone(13), speaker(13), addition(12)",1,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000331/1571,icsi,Train,mn007,Bro008,"User: M yeah.
Speaker 1: You know most of the time, even I mean even though it's true that the overall number for Danish we didn't improve it If you look at it individually, what it really says is that there's, um, uh Looks like out of the six cases, between the different kinds of, uh, matching conditions out of the six cases, there's basically, um, a couple where it stays about the same, uh, three where it gets better, and one where it gets worse.
User: Yeah.
Speaker 1: Uh, go ahead.
User: Y Actually, uh, um, for the Danish, there's still some kind of mystery because, um, um, when we use the straight features, we are not able to get these nice number with the ICSI OGI one, I mean. We don't have this ninety - three seventy - eight, we have eight yeah.","Uh, so, uh, that's probably something wrong with the features that we get from OGI.","italian(23), plp(21), french(17), network(17), networks(14), spanish(14), htk(12), table(12), klt(12), net(11), mlp(11), multi - band(10), timit(10), training(10), delta(10), msg(9), ti - digits(9), ogi(8), phonemes(8), result(8)",1,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Val/000175/16,icsi,Val,me011,Bns002,(marker at the start of the meeting -- no prior turns),OK. Thank you very much.,"jane(33), dan(21), transcription(16), thanks(13), iram(11), tools(10), table(9), transcriber(9), corpus(9), user interface(8), project(8), queries(8), overlap(8), broadcast news(8), meeting recorder(7), mikes(7), p z ms(7), software(7), transcripts(7), threshold(7)",0,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000180/85264,icsi,Train,me011,Bsr001,"Speaker 4: That's interesting. Right, we need we need some kind of browsing.
Speaker 1: e e better than what
Speaker 4: Yeah.
Speaker 1: it can do, I mean.
Speaker 4: It's",That's alright. He can talk anyway.,"jane(21), dan(17), transcription(11), transcriber(8), tools(8), user interface(6), p z ms(5), pda(5), mike number(5), speaker change(5), stress(5), form(4), machine(4), money(4), speaker(4), transcripts(4), thanks(4), time alignment(4), tool(4), adam janin(3)",0,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
icsi/Train/000193/1748,icsi,Train,me013,Bmr006,"Speaker 2: One of these days.
Speaker 3: OK. Was it on"" pause"" or something?
Speaker 2: No.
Speaker 3: OK. Don't know.
User: So uh so the uh, the new procedural change that just got suggested, which I think is a good idea is that um, we do the digit recordings at the end. And that way, if we're recording somebody else's uh meeting, and a number of the participants have to run off to some other meeting and don't have the time, uh, then they can run off. It'll mean we'll get somewhat fewer uh, sets of digits, but um, I think that way we'll cut into people's time, um, if someone's on strict time uh, less. So, I th I think I think we should start doing that.","so, uh, let's see, we were having a discussion the other day, maybe we should bring that up, about uh, the nature of the data that we are collecting.","training(8), ibm(8), spanish(8), discussion(7), list(7), dan(6), jane(6), uw(6), forty - five minutes(6), htk(6), phone(6), plp(6), hour(5), other hand(5), mari(5), queries(5), event(5), piece(5), combinations(5), cube(5)",1,,A.J.A. Jubayer Talukder,2026-08-11T15:43:00+00:00
